,source,target,weight
38788,PSMA2,MYL12B,0.528130350568584
38789,TUBB2A,MYL12B,0.689992628372999
38790,NDUFS6,MYL12B,0.512230852046118
38791,GHITM,MYL12B,0.551738203393513
38792,NEDD8,MYL12B,0.572093841197775
38793,CTSB,MYL12B,0.563638535350466
38794,NEFL,MYL12B,0.643047177118235
38795,ITM2B,MYL12B,0.508347849477572
38796,TSC22D1,MYL12B,0.504618289710775
38797,BASP1,MYL12B,0.583303987097314
38798,YWHAZ,MYL12B,0.655385104053222
38799,ATP6V1C1,MYL12B,0.508851339838615
38800,SMDT1,MYL12B,0.53388423805633
38801,NDUFA6,MYL12B,0.569002505907434
38802,ATXN10,MYL12B,0.578003856771796
38803,TUBA1B,MYL12B,0.6481944397881
38804,TUBA1A,MYL12B,0.694804770216931
38805,2900011O08RIK,MYL12B,0.546763186700139
38806,DNM1L,MYL12B,0.556102856196127
38807,EIF4A2,MYL12B,0.549308755158656
38808,LRRC58,MYL12B,0.602770471848366
38809,ATP6V1A,MYL12B,0.553203702955312
38810,TAGLN3,MYL12B,0.607157832598481
38811,ATP5J,MYL12B,0.539088344300389
38812,APP,MYL12B,0.63123882824842
38813,SOD1,MYL12B,0.584101681824548
38814,TTC3,MYL12B,0.618247327563624
38815,PSMB1,MYL12B,0.520855757449711
38816,PPP2R1A,MYL12B,0.590122522032122
38817,HCFC1R1,MYL12B,0.577613921383169
38818,TCEB2,MYL12B,0.50572091466108
38819,UQCC2,MYL12B,0.552841873406286
38820,RAB11B,MYL12B,0.504468112647193
38821,ATP6V1G2,MYL12B,0.557829208966081
38822,TUBB5,MYL12B,0.633158288068999
38823,ENPP5,MYL12B,0.518229815544241
38824,HSP90AB1,MYL12B,0.687615542244992
38825,NDUFA11,MYL12B,0.53872283766948
38826,PJA2,MYL12B,0.537104145562994
38827,EPB4.1L3,MYL12B,0.568182855391916
38828,MYL12B,MYL12B,1
38829,CALM2,MYL12B,0.727135000284401
38830,OSBPL1A,MYL12B,0.535243145295152
38831,RIT2,MYL12B,0.524264052476416
38832,REEP5,MYL12B,0.616327875335105
38833,PAIP2,MYL12B,0.564160544746169
38834,PCDHA2,MYL12B,0.503807583079441
38835,NARS,MYL12B,0.532104644985063
38836,ATP5A1,MYL12B,0.562774122565754
38837,ZFAND5,MYL12B,0.50354718055663
38838,INA,MYL12B,0.641597724429797
38839,PDCD4,MYL12B,0.594043432900326
38840,CFL1,MYL12B,0.633840653621135
38841,PRDX5,MYL12B,0.543856264312336
38842,COX8A,MYL12B,0.515318379904207
38843,RTN3,MYL12B,0.627405273182592
38844,GNG3,MYL12B,0.620610347637325
38845,KIFAP3,MYL12B,0.617572222491353
38846,ATP1B1,MYL12B,0.609317839868421
38847,TMCO1,MYL12B,0.588748392998468
38848,SMAP1,MYL12B,0.501493369487838
38849,DST,MYL12B,0.503002691084632
38850,EEF1B2,MYL12B,0.51242593086302
38851,ATP5C1,MYL12B,0.504180792294936
38852,NOP10,MYL12B,0.531049219753386
38853,SCG5,MYL12B,0.521012542079827
38854,SNAP25,MYL12B,0.60200349077331
38855,DSTN,MYL12B,0.6567313649207
38856,NAPB,MYL12B,0.541003879408019
38857,FKBP1A,MYL12B,0.622532691170083
38858,DYNLRB1,MYL12B,0.552926205118973
38859,MAP1LC3A,MYL12B,0.550426362974364
38860,SNHG11,MYL12B,0.549383971593001
38861,YWHAB,MYL12B,0.692791884728636
38862,VAPB,MYL12B,0.574137026445084
38863,GNAS,MYL12B,0.595006018307973
38864,ATP5E,MYL12B,0.534592442787286
38865,EEF1A2,MYL12B,0.513293149503863
38866,STMN3,MYL12B,0.687067418176032
38867,TUBB4B,MYL12B,0.604144699850557
38868,EDF1,MYL12B,0.500897830400262
38869,OLFM1,MYL12B,0.582128684378067
38870,RAB14,MYL12B,0.508647240548562
38871,KIF5C,MYL12B,0.511041270008106
38872,DYNC1I2,MYL12B,0.535289932193234
38873,ATP5G3,MYL12B,0.504198573983807
38874,ATP5F1,MYL12B,0.594621952761337
38875,SARS,MYL12B,0.537765307541187
38876,RPL22L1,MYL12B,0.508036738820077
38877,NDUFC1,MYL12B,0.561057863372146
38878,PFN2,MYL12B,0.539403665726998
38879,STMN2,MYL12B,0.661676676940906
38880,SYT11,MYL12B,0.578513387398706
38881,MLLT11,MYL12B,0.594574257441751
38882,CMPK1,MYL12B,0.553774537307245
38883,AKR1A1,MYL12B,0.52997910226499
38884,ATPIF1,MYL12B,0.693749735301804
38885,CDC42,MYL12B,0.630370544100566
38886,CAMK2N1,MYL12B,0.54207064371803
38887,CAPZB,MYL12B,0.524704795443094
38888,SDHB,MYL12B,0.507677356336712
38889,ACOT7,MYL12B,0.663305266982181
38890,NDUFB6,MYL12B,0.529602121301579
38891,BAG1,MYL12B,0.500739469650438
38892,DCTN3,MYL12B,0.508062458197877
38893,CLTA,MYL12B,0.511757136018852
38894,TXN1,MYL12B,0.628094592641673
38895,RAB2A,MYL12B,0.616408868913502
38896,SPARCL1,MYL12B,0.53895793975138
38897,2210016L21RIK,MYL12B,0.545455879098561
38898,COX6A1,MYL12B,0.566661011083706
38899,UBC,MYL12B,0.521091735180691
38900,CHCHD2,MYL12B,0.558868292405931
38901,YWHAG,MYL12B,0.553218961633507
38902,GNB2,MYL12B,0.516947234582741
38903,ACTB,MYL12B,0.634262910169978
38904,ATP5J2,MYL12B,0.5339646672494
38905,POMP,MYL12B,0.507600936943313
38906,YWHAH,MYL12B,0.66965803522565
38907,NSG1,MYL12B,0.606281942571633
38908,CDK14,MYL12B,0.592295477460408
38909,UBE2K,MYL12B,0.5390684932556
38910,UCHL1,MYL12B,0.69547665027021
38911,OCIAD1,MYL12B,0.513655787858804
38912,ATP6V1E1,MYL12B,0.607397622875368
38913,ENO2,MYL12B,0.643305430966689
38914,TPI1,MYL12B,0.560417340168862
38915,GABARAPL1,MYL12B,0.638417291865212
38916,LDHB,MYL12B,0.571454562228108
38917,CAPZA2,MYL12B,0.554398596709143
38918,NDUFB2,MYL12B,0.547534110811549
38919,NAP1L5,MYL12B,0.552186010186441
38920,TMSB10,MYL12B,0.62028069256931
38921,RAB7,MYL12B,0.619343800704308
38922,RAB6A,MYL12B,0.664464871273068
38923,GDE1,MYL12B,0.595348552693548
38924,ALDOA,MYL12B,0.534924407667205
38925,CEND1,MYL12B,0.651722190795608
38926,SEPW1,MYL12B,0.62080820328101
38927,CALM3,MYL12B,0.620660651694854
38928,RABAC1,MYL12B,0.532075522467201
38929,CAPNS1,MYL12B,0.689869470442052
38930,TBCB,MYL12B,0.559840348104237
38931,CLIP3,MYL12B,0.523302363231953
38932,COX6B1,MYL12B,0.566988278773752
38933,NDUFA3,MYL12B,0.557860769968184
38934,EMC10,MYL12B,0.57161574325752
38935,SNRPN,MYL12B,0.692409206744702
38936,NDN,MYL12B,0.529344474499545
38937,NDUFC2,MYL12B,0.509219004079146
38938,ATP6V0D1,MYL12B,0.505428175186869
38939,HSBP1,MYL12B,0.565181223777222
38940,COX4I1,MYL12B,0.560099853299544
38941,MAP1LC3B,MYL12B,0.54327847738409
38942,TCF25,MYL12B,0.680709341518633
38943,VDAC3,MYL12B,0.573986661808932
38944,SLC25A4,MYL12B,0.671000377680008
38945,NDUFA13,MYL12B,0.501388158056775
38946,RAB3A,MYL12B,0.632237650385071
38947,SCOC,MYL12B,0.596515073312301
38948,TECR,MYL12B,0.604339544859644
38949,PRDX2,MYL12B,0.574272651263895
38950,VPS35,MYL12B,0.517801008937157
38951,NDRG4,MYL12B,0.572668891576453
38952,RAB6B,MYL12B,0.638915093919998
38953,HSPA8,MYL12B,0.679819372562125
38954,COX5A,MYL12B,0.596564795596767
38955,NPTN,MYL12B,0.57322089608342
38956,RAB11A,MYL12B,0.57366636654412
38957,NEDD4,MYL12B,0.558306964889279
38958,TMOD2,MYL12B,0.529155611557356
38959,COX7A2,MYL12B,0.587911988733618
38960,TMEM30A,MYL12B,0.503083046999048
38961,MT-ND1,MYL12B,0.556115509514914
38962,TSPAN7,MYL12B,0.540106272690939
38963,COX7B,MYL12B,0.614244502311887
38964,ATP6AP2,MYL12B,0.536923422005865
38965,BEX2,MYL12B,0.564657641274208
38966,NGFRAP1,MYL12B,0.557666248477996
38967,NDUFA1,MYL12B,0.52582429025938
38968,GDI1,MYL12B,0.578850475164264
38969,LPIN2,LPIN2,1
38970,SMCHD1,SMCHD1,1
38971,AGPAT3,BC027072,0.535587746086112
38972,REEP6,BC027072,0.506153689335357
38973,GM11744,BC027072,0.513999544053895
38974,PDE6G,BC027072,0.50320711221064
38975,FAM161A,BC027072,0.538157532733169
38976,RCVRN,BC027072,0.525553094283145
38977,AIPL1,BC027072,0.545533838908867
38978,UNC119,BC027072,0.5754066645147
38979,RDH12,BC027072,0.542833881600528
38980,RBP3,BC027072,0.515033218783235
38981,RPGRIP1,BC027072,0.581897628322194
38982,NRL,BC027072,0.544802535892093
38983,A930011O12RIK,BC027072,0.532215956716408
38984,A930003A15RIK,BC027072,0.525702026300892
38985,HMGN1,BC027072,0.557164996713031
38986,TULP1,BC027072,0.572798755361156
38987,PRPH2,BC027072,0.570327696774428
38988,GUCA1B,BC027072,0.514978974165673
38989,BC027072,BC027072,1
38990,PDE6A,BC027072,0.564281922744798
38991,CPLX4,BC027072,0.512745972619513
38992,STX3,BC027072,0.515905180529444
38993,1810009A15RIK,BC027072,0.505932950078309
38994,ROM1,BC027072,0.565839977830194
38995,PDC,BC027072,0.563982237251427
38996,RP1,BC027072,0.541610564045637
38997,MPP4,BC027072,0.562833171751365
38998,SAG,BC027072,0.581116209997706
38999,AI847159,BC027072,0.510335200111817
39000,NEUROD1,BC027072,0.501652310717719
39001,PEX5L,BC027072,0.509479694953785
39002,GNB1,BC027072,0.544974019473795
39003,SAMD11,BC027072,0.519157834982633
39004,PDE6B,BC027072,0.551981852485277
39005,PROM1,BC027072,0.522432751895447
39006,CNGA1,BC027072,0.538970550025448
39007,RHO,BC027072,0.551587949846399
39008,YBX3,BC027072,0.535283175846443
39009,IMPDH1,BC027072,0.509301636708747
39010,GNGT1,BC027072,0.521289084661938
39011,FAM57B,BC027072,0.568573963651608
39012,CRX,BC027072,0.568820453463412
39013,GRK1,BC027072,0.514191596416847
39014,NXNL1,BC027072,0.500706320829703
39015,CNGB1,BC027072,0.56306479445789
39016,GNAT1,BC027072,0.565195969032587
39017,NR2E3,BC027072,0.504904931062612
39018,SLC24A1,BC027072,0.523830758013424
39019,ELOVL4,BC027072,0.501207178488911
39020,RS1,BC027072,0.537733703453488
39021,YPEL5,YPEL5,1
39022,LBH,LBH,1
39023,DPY30,DPY30,1
39024,YIPF4,YIPF4,1
39025,BIRC6,BIRC6,1
39026,GPATCH11,GPATCH11,1
39027,1110001A16RIK,1110001A16RIK,1
39028,CEBPZ,CEBPZ,1
39029,PRKCA,QPCT,0.535570516925151
39030,GRM6,QPCT,0.500647073653634
39031,RPA1,QPCT,0.539091643561626
39032,NME1,QPCT,0.505680154984358
39033,GPR179,QPCT,0.562191113352148
39034,VSX2,QPCT,0.504255320585706
39035,ISL1,QPCT,0.554434381293464
39036,CACNA2D3,QPCT,0.533000263686355
39037,LRTM1,QPCT,0.530488377231835
39038,GNG13,QPCT,0.6288040957129
39039,QPCT,QPCT,1
39040,CAR8,QPCT,0.56012230845034
39041,TRPM1,QPCT,0.701429843079913
39042,PCP2,QPCT,0.692336240304614
39043,SRSF7,SRSF7,1
39044,MAP4K3,MAP4K3,1
39045,COX7A2L,COX7A2L,1
39046,COX4I1,COX7A2L,0.503296487372678
39047,RPLP1,COX7A2L,0.50799605402339
39048,PPM1B,PPM1B,1
39049,CLU,SIX3OS1,0.506122966973556
39050,SLC1A3,SIX3OS1,0.54933164354295
39051,SIX3OS1,SIX3OS1,1
39052,GLUL,SIX3OS1,0.544314873504442
39053,ACSL3,SIX3OS1,0.541221184922667
39054,RLBP1,SIX3OS1,0.522725435610941
39055,CPLX2,SIX3,0.574055123953792
39056,SIX3,SIX3,1
39057,GRIA2,SIX3,0.507319488806579
39058,LIN7A,PRKCE,0.573709244945099
39059,CHGA,PRKCE,0.530767810062147
39060,PRKCE,PRKCE,1
39061,TFAP2B,PRKCE,0.526098686165084
39062,SNAP25,PRKCE,0.510085200393726
39063,GNAO1,PRKCE,0.501522891375694
39064,CACNA2D2,PRKCE,0.510848088983465
39065,MCFD2,MCFD2,1
39066,SYT1,CALM2,0.619981453064832
39067,ATXN7L3B,CALM2,0.601744671888895
39068,DCTN2,CALM2,0.553823498362742
39069,ATP5B,CALM2,0.546748374577623
39070,STX7,CALM2,0.564281011734213
39071,SOGA3,CALM2,0.618242287394465
39072,NCOA7,CALM2,0.557672108292416
39073,TSPYL4,CALM2,0.697870599274196
39074,SERINC1,CALM2,0.752091736408287
39075,PSAP,CALM2,0.691221703416793
39076,ANK3,CALM2,0.519761712330148
39077,PHYHIPL,CALM2,0.578172749462783
39078,CISD1,CALM2,0.609364057128095
39079,ZWINT,CALM2,0.829505166517788
39080,MIF,CALM2,0.505403109428849
39081,PCMT1,CALM2,0.631011012367233
39082,RRP1,CALM2,0.699240069174434
39083,ATP5D,CALM2,0.535075154603175
39084,UQCR11,CALM2,0.573904102178664
39085,SLC25A3,CALM2,0.568337961030927
39086,ATP6V0A1,CALM2,0.577794579214147
39087,DUSP3,CALM2,0.55722238715162
39088,NSF,CALM2,0.613151348883402
39089,MAPT,CALM2,0.638597041343845
39090,PSMD12,CALM2,0.514057072568494
39091,PRKAR1A,CALM2,0.661415122474524
39092,ATP5H,CALM2,0.535632530734861
39093,GRB2,CALM2,0.523078962432959
39094,WBP2,CALM2,0.549841333118612
39095,CYGB,CALM2,0.617241984936317
39096,ANAPC11,CALM2,0.579547548414419
39097,NARF,CALM2,0.604761221356565
39098,ACTR2,CALM2,0.557062730300096
39099,RAB1,CALM2,0.58953090946141
39100,MDH1,CALM2,0.672052793207469
39101,RTN4,CALM2,0.503595199509162
39102,SPTBN1,CALM2,0.547130283391669
39103,NSG2,CALM2,0.726260035342735
39104,UQCR10,CALM2,0.561235796864125
39105,SQSTM1,CALM2,0.663916571691245
39106,CANX,CALM2,0.637576851230954
39107,UBE2B,CALM2,0.530371155627117
39108,PPP2CA,CALM2,0.562799952186233
39109,SKP1A,CALM2,0.748320062459989
39110,VDAC1,CALM2,0.662500679163629
39111,HSPA4,CALM2,0.538057527532742
39112,UQCRQ,CALM2,0.506356658030864
39113,KIF3A,CALM2,0.58013943780803
39114,HINT1,CALM2,0.720412822350196
39115,RNF187,CALM2,0.689404024077439
39116,ARF1,CALM2,0.584530818658449
39117,SNAP47,CALM2,0.605040822967192
39118,NUDCD3,CALM2,0.502592916562754
39119,UBB,CALM2,0.627151464508387
39120,VAMP2,CALM2,0.533754724497774
39121,A030009H04RIK,CALM2,0.588170005613463
39122,CHD3,CALM2,0.601085301465388
39123,TMEM256,CALM2,0.559868691063762
39124,EIF5A,CALM2,0.544164215572485
39125,PSMB6,CALM2,0.500573943431758
39126,PAFAH1B1,CALM2,0.76673938362156
39127,PITPNA,CALM2,0.514185065288509
39128,YWHAE,CALM2,0.549242596611619
39129,CDK5R1,CALM2,0.523691268399316
39130,AP2B1,CALM2,0.517895122693856
39131,CLTC,CALM2,0.550661740807132
39132,TRIM37,CALM2,0.611053802307359
39133,DYNLL2,CALM2,0.765445940531762
39134,ATP5G1,CALM2,0.551050048942368
39135,NFE2L1,CALM2,0.540346671588445
39136,THRA,CALM2,0.675265036375192
39137,PSMC1,CALM2,0.533098386366194
39138,CALM1,CALM2,0.526692051707958
39139,CHGA,CALM2,0.600744242724556
39140,DDX24,CALM2,0.515750379797643
39141,MEG3,CALM2,0.69268820624821
39142,KLC1,CALM2,0.762647257892538
39143,VSNL1,CALM2,0.74825772277686
39144,YWHAQ,CALM2,0.741113520497112
39145,MYT1L,CALM2,0.682507498872767
39146,RAB10,CALM2,0.503344944920459
39147,PNPLA8,CALM2,0.539458873948911
39148,CFL2,CALM2,0.563491392797942
39149,FKBP3,CALM2,0.697239395023159
39150,KLHDC2,CALM2,0.508314222228074
39151,RTN1,CALM2,0.798978033508874
39152,GPHN,CALM2,0.523933306743019
39153,ATP6V1D,CALM2,0.637769108934796
39154,NDUFS4,CALM2,0.509860818476998
39155,HMGCS1,CALM2,0.538862479549479
39156,PSMA2,CALM2,0.54165867035582
39157,RALA,CALM2,0.54259189790367
39158,VPS41,CALM2,0.513957221001324
39159,NRSN1,CALM2,0.566714450121857
39160,UQCRFS1,CALM2,0.522829778754862
39161,TUBB2A,CALM2,0.841177245198967
39162,SNCB,CALM2,0.615323225388926
39163,B230219D22RIK,CALM2,0.504060412950694
39164,NDUFS6,CALM2,0.553431657300783
39165,MAP1B,CALM2,0.557165607190736
39166,MYCBP2,CALM2,0.521952934331504
39167,NDFIP2,CALM2,0.527582590624003
39168,PPP3CB,CALM2,0.573741058860809
39169,GHITM,CALM2,0.600505434358716
39170,PSMB5,CALM2,0.502604422569108
39171,SLC22A17,CALM2,0.60992428710708
39172,NEDD8,CALM2,0.649793554164741
39173,CTSB,CALM2,0.565171688539681
39174,DPYSL2,CALM2,0.578524384106
39175,NEFL,CALM2,0.759186594350451
39176,SUCLA2,CALM2,0.552377871929116
39177,CBX5,CALM2,0.531935516294884
39178,SUB1,CALM2,0.587354275898724
39179,ZFR,CALM2,0.567767457323976
39180,BASP1,CALM2,0.752439329537869
39181,YWHAZ,CALM2,0.775623116781565
39182,ATP6V1C1,CALM2,0.651415817837107
39183,OXCT1,CALM2,0.505097916379416
39184,GM10250,CALM2,0.535655932588707
39185,PDXP,CALM2,0.528481055748627
39186,CBX6,CALM2,0.614601354171143
39187,ST13,CALM2,0.532976576241029
39188,SEPT3,CALM2,0.625600938141718
39189,SMDT1,CALM2,0.522782923827558
39190,NDUFA6,CALM2,0.632855775331962
39191,ATXN10,CALM2,0.681034186992335
39192,KIF21A,CALM2,0.574748954807695
39193,CNTN1,CALM2,0.523756038534719
39194,TUBA1B,CALM2,0.699572164486016
39195,TUBA1A,CALM2,0.812281823085039
39196,2900011O08RIK,CALM2,0.713057135407487
39197,DNM1L,CALM2,0.678207219186838
39198,MAPK1,CALM2,0.515216416821679
39199,EIF4A2,CALM2,0.62899110337468
39200,LRRC58,CALM2,0.538959511557801
39201,GSK3B,CALM2,0.530724437864842
39202,LSAMP,CALM2,0.584731748554066
39203,ATP6V1A,CALM2,0.670775156528128
39204,TAGLN3,CALM2,0.720435983832561
39205,TOMM70A,CALM2,0.534667332926579
39206,ROBO2,CALM2,0.569012581298216
39207,ATP5J,CALM2,0.577835673585374
39208,APP,CALM2,0.668353062685548
39209,SOD1,CALM2,0.58281188303667
39210,ATP5O,CALM2,0.556359776100358
39211,TTC3,CALM2,0.799506482316849
39212,TCP1,CALM2,0.502003272650846
39213,PSMB1,CALM2,0.541984075946579
39214,PPP2R1A,CALM2,0.672446560139604
39215,HCFC1R1,CALM2,0.634753048092441
39216,FLYWCH1,CALM2,0.5148677241227
39217,TCEB2,CALM2,0.557142665558936
39218,STUB1,CALM2,0.521207445578868
39219,UQCC2,CALM2,0.616263714676345
39220,RAB11B,CALM2,0.527429285624687
39221,ATP6V1G2,CALM2,0.706334142232213
39222,TUBB5,CALM2,0.700352218928749
39223,ENPP5,CALM2,0.628256976171668
39224,HSP90AB1,CALM2,0.783336372854426
39225,NDUFA11,CALM2,0.579259099614093
39226,GTF2H5,CALM2,0.556309911417285
39227,PJA2,CALM2,0.666658861311237
39228,VAPA,CALM2,0.502303948846991
39229,EPB4.1L3,CALM2,0.697924133092103
39230,MYL12B,CALM2,0.727135000284401
39231,CALM2,CALM2,1
39232,NRXN1,CALM2,0.591661028023336
39233,OSBPL1A,CALM2,0.623880840597237
39234,IMPACT,CALM2,0.553582192000144
39235,MAPRE2,CALM2,0.504088308705914
39236,CELF4,CALM2,0.591950710297778
39237,RIT2,CALM2,0.633429468240797
39238,SYT4,CALM2,0.527323394249894
39239,REEP5,CALM2,0.707269664752515
39240,REEP2,CALM2,0.515195497009555
39241,MATR3,CALM2,0.511043588411706
39242,PAIP2,CALM2,0.655581728874254
39243,PURA,CALM2,0.539485952412631
39244,ZMAT2,CALM2,0.536702311150377
39245,PCDHA2,CALM2,0.637078615779455
39246,RNF14,CALM2,0.605748178359339
39247,CSNK1A1,CALM2,0.503600261235441
39248,NARS,CALM2,0.635419984148194
39249,ATP5A1,CALM2,0.630963535195933
39250,USP14,CALM2,0.592228600845431
39251,ZFAND5,CALM2,0.566354251241553
39252,GOT1,CALM2,0.552125327353342
39253,INA,CALM2,0.779399541511118
39254,USMG5,CALM2,0.516908757366191
39255,PDCD4,CALM2,0.691757528128139
39256,CFL1,CALM2,0.711399253713203
39257,PRDX5,CALM2,0.650729362007948
39258,FKBP2,CALM2,0.550965739312161
39259,STIP1,CALM2,0.546395718041367
39260,COX8A,CALM2,0.550754227829426
39261,RTN3,CALM2,0.726892821746432
39262,GNG3,CALM2,0.80171043391427
39263,COPS5,CALM2,0.514713255797018
39264,CACYBP,CALM2,0.502512600135254
39265,KIFAP3,CALM2,0.766254347863708
39266,ATP1B1,CALM2,0.77343938416592
39267,MPC2,CALM2,0.544496043437053
39268,TMCO1,CALM2,0.582337028641713
39269,GDAP1,CALM2,0.600371116110307
39270,CEP170,CALM2,0.505784488313525
39271,CDC42BPA,CALM2,0.520677096738
39272,OGFRL1,CALM2,0.550959153442643
39273,SMAP1,CALM2,0.627092163192587
39274,DST,CALM2,0.539174139569193
39275,COX5B,CALM2,0.527401667237893
39276,ATP6V1H,CALM2,0.501066226012231
39277,BZW1,CALM2,0.532130530811793
39278,DNER,CALM2,0.636130916955243
39279,MYEOV2,CALM2,0.505032329300058
39280,KIF1A,CALM2,0.598309131562678
39281,PPP1R7,CALM2,0.503374779177655
39282,ATP5C1,CALM2,0.515330637817922
39283,CAPRIN1,CALM2,0.516342619824718
39284,NOP10,CALM2,0.559847356598044
39285,EMC4,CALM2,0.522483298316572
39286,SCG5,CALM2,0.606745241178608
39287,EID1,CALM2,0.540396879422952
39288,TMX4,CALM2,0.538769051629137
39289,PLCB4,CALM2,0.52925368189989
39290,SNAP25,CALM2,0.721635640717601
39291,DSTN,CALM2,0.677442332925628
39292,NAPB,CALM2,0.686011852900468
39293,FKBP1A,CALM2,0.621466660382794
39294,DYNLRB1,CALM2,0.623114538912273
39295,MAP1LC3A,CALM2,0.655795137225814
39296,SNHG11,CALM2,0.69765822266673
39297,YWHAB,CALM2,0.815031994262139
39298,VAPB,CALM2,0.651947506728742
39299,GNAS,CALM2,0.655702801132141
39300,ATP5E,CALM2,0.55072410332387
39301,PSMA7,CALM2,0.531865881351154
39302,EEF1A2,CALM2,0.629133529112878
39303,STMN3,CALM2,0.841505754922475
39304,TUBB4B,CALM2,0.676623551658071
39305,NPDC1,CALM2,0.524673403465183
39306,EDF1,CALM2,0.500397401055793
39307,OLFM1,CALM2,0.673340668441204
39308,SWI5,CALM2,0.532488447308416
39309,DNM1,CALM2,0.544207079672835
39310,RAB14,CALM2,0.552188153181339
39311,NDUFA8,CALM2,0.513536310983614
39312,KIF5C,CALM2,0.670322135648067
39313,PSMD14,CALM2,0.54396925961398
39314,DYNC1I2,CALM2,0.58086794924161
39315,OLA1,CALM2,0.588424688816224
39316,CHN1,CALM2,0.540513934407857
39317,ATP5G3,CALM2,0.581163013067882
39318,ZC3H15,CALM2,0.532941019434297
39319,PSMC3,CALM2,0.500628014846877
39320,ATP5F1,CALM2,0.659528283212031
39321,SARS,CALM2,0.635755188715145
39322,PRKACB,CALM2,0.5722281964019
39323,RPL22L1,CALM2,0.532033856185417
39324,NDUFC1,CALM2,0.599748166575691
39325,PFN2,CALM2,0.676180521845559
39326,SCHIP1,CALM2,0.531393224615714
39327,STMN2,CALM2,0.806942795399426
39328,SYT11,CALM2,0.697078422455826
39329,MLLT11,CALM2,0.757584894884838
39330,SV2A,CALM2,0.643897706625769
39331,RNF11,CALM2,0.518513339318208
39332,CMPK1,CALM2,0.65346525368149
39333,AKR1A1,CALM2,0.519327404828348
39334,ATP6V0B,CALM2,0.507583104972494
39335,MARCKSL1,CALM2,0.524942350191196
39336,ATPIF1,CALM2,0.81451222649247
39337,DNAJC8,CALM2,0.506399794715129
39338,E130218I03RIK,CALM2,0.58344584898232
39339,STMN1,CALM2,0.608854984077953
39340,CDC42,CALM2,0.690315617661603
39341,CAMK2N1,CALM2,0.685581007872554
39342,CAPZB,CALM2,0.521977534692347
39343,SDHB,CALM2,0.542588338344721
39344,CAMTA1,CALM2,0.578976225460984
39345,ACOT7,CALM2,0.760757192398748
39346,NDUFB6,CALM2,0.589804692027377
39347,DNAJA1,CALM2,0.604079665694793
39348,BAG1,CALM2,0.528033204261265
39349,DCTN3,CALM2,0.573073001349329
39350,VCP,CALM2,0.525956180864749
39351,CLTA,CALM2,0.561010322240053
39352,ALG2,CALM2,0.537634811062956
39353,TXN1,CALM2,0.698667187401322
39354,RAB2A,CALM2,0.708831313813355
39355,ASPH,CALM2,0.556738267007736
39356,ATP5K,CALM2,0.501782755232845
39357,2210016L21RIK,CALM2,0.67854931990066
39358,COX6A1,CALM2,0.595778176556062
39359,PEBP1,CALM2,0.55078298755942
39360,RPH3A,CALM2,0.64330040611886
39361,VPS29,CALM2,0.511529579265755
39362,ATP2A2,CALM2,0.545780640596243
39363,UBC,CALM2,0.513176778993359
39364,CHCHD2,CALM2,0.585748640305421
39365,YWHAG,CALM2,0.684749960464316
39366,GNB2,CALM2,0.549728711059045
39367,ACTB,CALM2,0.577909200261809
39368,ATP5J2,CALM2,0.555564723063192
39369,PSMC2,CALM2,0.527924304514679
39370,SRPK2,CALM2,0.530919058760052
39371,RHEB,CALM2,0.518879239570626
39372,DPP6,CALM2,0.504459673782033
39373,YWHAH,CALM2,0.812891686108122
39374,GM1673,CALM2,0.612839394241962
39375,CRMP1,CALM2,0.574126633766068
39376,NSG1,CALM2,0.755222881433197
39377,CDK14,CALM2,0.741400975332069
39378,UBE2K,CALM2,0.621194441012518
39379,UCHL1,CALM2,0.821187406897514
39380,OCIAD1,CALM2,0.590833188807877
39381,PAICS,CALM2,0.541265859372666
39382,RUFY3,CALM2,0.55312935307992
39383,ATP6V1E1,CALM2,0.717569891699719
39384,ENO2,CALM2,0.762891454148406
39385,TPI1,CALM2,0.670352357320562
39386,GABARAPL1,CALM2,0.711170012500697
39387,2700089E24RIK,CALM2,0.520851288538497
39388,LDHB,CALM2,0.697444961958545
39389,CMAS,CALM2,0.576194128969846
39390,CAPZA2,CALM2,0.631581449022268
39391,NDUFA5,CALM2,0.541011438470598
39392,ATP6V1F,CALM2,0.539337364307541
39393,MTPN,CALM2,0.502343403087397
39394,NDUFB2,CALM2,0.617122573606602
39395,FAM115A,CALM2,0.557190068374856
39396,SCRN1,CALM2,0.527396232039541
39397,NAP1L5,CALM2,0.739220671568381
39398,TMSB10,CALM2,0.639767352268605
39399,RAB7,CALM2,0.692370729096726
39400,PGM2L1,CALM2,0.543952836971623
39401,RAB6A,CALM2,0.805298145062803
39402,GDE1,CALM2,0.655888213868811
39403,UQCRC2,CALM2,0.533619687786622
39404,NDUFAB1,CALM2,0.516609551842686
39405,ALDOA,CALM2,0.601586654414859
39406,BNIP3,CALM2,0.538941022132438
39407,CEND1,CALM2,0.768462242498404
39408,SEPW1,CALM2,0.662644472154938
39409,AP2S1,CALM2,0.555708786422806
39410,CALM3,CALM2,0.791869610424369
39411,PNMAL2,CALM2,0.527260554816105
39412,RABAC1,CALM2,0.549144540558201
39413,ATP1A3,CALM2,0.59830296072041
39414,PLD3,CALM2,0.503135979793497
39415,CAPNS1,CALM2,0.719251178073243
39416,TBCB,CALM2,0.648878358976831
39417,CLIP3,CALM2,0.628287413233402
39418,APLP1,CALM2,0.599292149230792
