"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000258082",1.34668335575131,0.658693271485961,0.487438712605167,1.35133557194402,0.176587962039008,0.325419218976867
"ENSG00000143028",10.7332295167512,-0.484476053494599,0.358537763337967,-1.35125530148945,0.176613665112709,0.325444030169573
"ENSG00000279184",80.0137722030871,0.239289136391151,0.17711005050891,1.35107598752061,0.176671092575472,0.325527292050572
"ENSG00000273355",5.02422950732224,0.399085488896602,0.295399985654277,1.35100036654597,0.176695315276603,0.325549364828497
"ENSG00000156968",146.056073560968,0.56041640493686,0.414849257909018,1.35089166547278,0.176730138438798,0.325590963838955
"ENSG00000186020",144.524139026028,0.227110267488206,0.168124353031302,1.35084693795623,0.176744468701978,0.325594805513758
"ENSG00000179841",263.53191689808,-0.419118777080948,0.310387284262773,-1.35030910843024,0.176916851884221,0.325889788126182
"ENSG00000166448",18.7057982755857,-0.524958726800953,0.388805328712477,-1.35018398163252,0.176956975030697,0.325908188554815
"ENSG00000198125",142.527640595779,-0.683026490198474,0.505884359601348,-1.35016328778522,0.176963611370982,0.325908188554815
"ENSG00000263198",12.3561244908005,0.277095689585291,0.205227137791531,1.35019029435944,0.176954950629939,0.325908188554815
"ENSG00000149292",239.823184996001,0.167283160069112,0.123907786965825,1.3500617206185,0.17699618578328,0.325938583705864
"ENSG00000226310",3.32081072919995,0.427339510103705,0.316539487368013,1.35003538944534,0.177004631391978,0.325938583705864
"ENSG00000115947",527.085697802687,0.097596942431133,0.0723075556962317,1.34974749860365,0.177096990708217,0.326036836596726
"ENSG00000147121",132.480592797038,0.196323076756507,0.145455079653802,1.34971619570644,0.177107035269015,0.326036836596726
"ENSG00000227201",0.965785882894764,-0.84932426564128,0.629256431776368,-1.34972679300817,0.177103634729819,0.326036836596726
"ENSG00000241288",64.0442648595116,-0.269094335126013,0.199363441910811,-1.34976770338063,0.1770905075685,0.326036836596726
"ENSG00000130300",1548.22557737061,0.263600623830641,0.195371059593323,1.34923066077106,0.177262889418595,0.326301158161332
"ENSG00000104671",309.763932488574,0.133698088582316,0.0991006014446738,1.34911480488802,0.177300093636799,0.3263470503809
"ENSG00000148985",345.812065307215,0.17270333543934,0.128025073337153,1.34898056246004,0.177343209507151,0.326382673054604
"ENSG00000234724",1.09798148692343,-0.908457541630866,0.67344127586784,-1.34897811314011,0.177343996250204,0.326382673054604
"ENSG00000235890",5.38781918001535,0.657490495252446,0.487455060004715,1.34882279249719,0.177393891912773,0.326451905734697
"ENSG00000085719",1649.03122808786,0.18268652442604,0.135450357047237,1.34873416658717,0.177422367046545,0.326481712094647
"ENSG00000103510",459.776530748116,-0.0886950008349047,0.0657672744065612,-1.34861907590405,0.177459350281475,0.326491412082175
"ENSG00000159650",1.05987341452437,1.11761392708047,0.828737090018574,1.34857476579866,0.177473590419284,0.326491412082175
"ENSG00000247315",423.538008484085,0.197966900626627,0.146786959654153,1.34866817252064,0.177443572874812,0.326491412082175
"ENSG00000269044",50.5911050694008,-0.20186589766925,0.149689417255554,-1.34856492443029,0.177476753299577,0.326491412082175
"ENSG00000137411",632.506155239191,0.166440115252356,0.123450178898708,1.34823713288355,0.177582124974603,0.326515770099943
"ENSG00000154589",51.5874552993624,-0.318763492813328,0.236424312983777,-1.34826866488643,0.17757198669112,0.326515770099943
"ENSG00000214837",43.6370494022022,0.20212593330074,0.149912662076524,1.34829126840242,0.177564719392217,0.326515770099943
"ENSG00000240859",16.8173396805449,-0.481727259248788,0.357281411023181,-1.34831324660642,0.177557653350919,0.326515770099943
"ENSG00000262621",2.26000122693838,0.653075737238006,0.484399161284965,1.34821814204961,0.177588231184106,0.326515770099943
"ENSG00000267724",2.63735612112767,-0.587330237723612,0.435617369738226,-1.34827093344913,0.177571257311264,0.326515770099943
"ENSG00000269621",1.06418191862173,0.883087081511294,0.654945496054716,1.34833674989883,0.177550097222003,0.326515770099943
"ENSG00000279444",0.874830702950416,-0.887388705425783,0.65814178458635,-1.34832451944001,0.177554029191176,0.326515770099943
"ENSG00000227097",9.34390792343504,0.77997340864441,0.578578152284579,1.34808652135342,0.177630556084116,0.326569316426545
"ENSG00000269549",5.96686730623826,0.405892178819175,0.301095522834193,1.3480511931846,0.17764191774327,0.326569316426545
"ENSG00000159023",1301.58776467136,-0.188642574493623,0.139952018678477,-1.34790892103534,0.177687678427444,0.3266308585818
"ENSG00000106927",22.5609056732167,0.434778950635057,0.322669615933118,1.34744310950299,0.177837564344079,0.326883785145103
"ENSG00000166863",11.3860799273879,-0.364881851605287,0.270827554131709,-1.34728481662482,0.177888520256687,0.326954845761063
"ENSG00000214765",131.603567313386,0.16661948828967,0.123675972446497,1.34722602130135,0.177907449772447,0.326967036870982
"ENSG00000065978",8728.62795577557,0.144799325212435,0.107525797350198,1.34664730493318,0.178093851088771,0.3272643745992
"ENSG00000256514",1.29296851697777,-0.748808763290056,0.556051098965418,-1.34665458747097,0.17809150452118,0.3272643745992
"ENSG00000147041",196.598054018609,-0.510756697648473,0.379352444286626,-1.34639094947432,0.178176468195489,0.327393565705069
"ENSG00000146469",498.78189983894,-0.693389622685011,0.515018812096225,-1.34633843735296,0.178193395089683,0.327402043631473
"ENSG00000227232",21.438451043718,-0.353290046254896,0.262437471833655,-1.34618750815747,0.178242052663443,0.327468816438951
"ENSG00000132604",512.618805268891,0.118598526285234,0.0881023427496508,1.34614497848531,0.178255765452031,0.327471383402619
"ENSG00000094914",579.624044798173,0.142977759968698,0.10622779577435,1.34595431380703,0.178317250873517,0.327561268312156
"ENSG00000166289",119.859054675642,-0.229234733443817,0.170318643396963,-1.34591685837667,0.17832933133083,0.327561268312156
"ENSG00000168071",1216.97407660808,0.498039315286967,0.370125414668674,1.3455961021558,0.178432809410205,0.327728700850822
"ENSG00000126698",1138.69510691892,0.106544855533354,0.0791842807955925,1.34553038131887,0.178454016900958,0.327745013772377
"ENSG00000259581",0.638831406140136,-0.990150207880652,0.735970678420184,-1.34536638063636,0.17850694654521,0.327819580678026
"ENSG00000278959",2.3904934835356,-0.662376244665797,0.492466339973222,-1.34501831069675,0.178619321474493,0.328003298204887
"ENSG00000204267",379.417261409891,0.222003328233325,0.165061135281615,1.34497638014278,0.178632862371186,0.328005511390777
"ENSG00000159239",40.0448775271475,0.310148184939661,0.230633540958297,1.34476617603396,0.178700756412707,0.328084865912718
"ENSG00000182636",287.814101570971,-0.434342235800229,0.322981909685513,-1.34478812210612,0.178693667130923,0.328084865912718
"ENSG00000087842",117.196497317984,0.30827135231368,0.229247325302821,1.34471079174631,0.178718648235649,0.328095060520981
"ENSG00000162444",13.0562414444689,-0.338353788213726,0.251670638584373,-1.34443092017781,0.178809080767715,0.328238416127964
"ENSG00000265321",2.15548548582159,0.601108183027785,0.447134603429717,1.34435621492281,0.178833225399114,0.328260076167502
"ENSG00000260784",0.717413917599518,-0.935070604594888,0.6956944288048,-1.34408235265206,0.178921758032859,0.328399913446105
"ENSG00000249743",7.02790865937351,0.892675345447697,0.664176922179287,1.34403246429982,0.17893788916442,0.328406852076334
"ENSG00000220517",0.763705250158949,-1.05490295166242,0.784931023753442,-1.34394350552996,0.17896665619035,0.328436978956548
"ENSG00000100403",2021.76558337142,0.124808614000725,0.0929195812761353,1.34318958702389,0.17921059256077,0.328839255827126
"ENSG00000145087",10.3482191777875,-0.730316115634068,0.543708157877253,-1.34321345937749,0.179202864681166,0.328839255827126
"ENSG00000182132",3.90766606111241,-0.716803629870816,0.533735576446248,-1.34299391216056,0.179273945122647,0.328932804361798
"ENSG00000250603",1.00754939847903,0.894622440003302,0.666179075665074,1.34291585053188,0.179299223347993,0.328956485808537
"ENSG00000168685",507.287161205142,-0.388262834042656,0.289130204704074,-1.34286500588911,0.179315689486484,0.328963997753941
"ENSG00000107551",612.600694810102,-0.263107371360647,0.195954802810309,-1.34269417022324,0.17937102319131,0.328974721110287
"ENSG00000116580",808.656470609695,0.111335484848483,0.0829148971326058,1.34276817192964,0.179347052466147,0.328974721110287
"ENSG00000198336",2.40855174031346,0.581592429307873,0.433128028018087,1.34277255611725,0.179345632409353,0.328974721110287
"ENSG00000273402",2.67751585525731,-0.540527865115618,0.402559788828601,-1.34272691936889,0.17936041475335,0.328974721110287
"ENSG00000227230",0.822716235769087,-0.899020900646203,0.669617990930752,-1.34258773333821,0.179405504536744,0.32899257694014
"ENSG00000234996",8.66440304699966,0.486272519799441,0.362180561431114,1.34262456791715,0.179393571030925,0.32899257694014
"ENSG00000065526",1765.12607086472,-0.113023564326286,0.0841953466859294,-1.3423968042782,0.179467370356863,0.328994269247809
"ENSG00000147117",1.01976265882417,-0.889816842736487,0.662877051193641,-1.34235578247006,0.179480664524585,0.328994269247809
"ENSG00000225975",12.4818091564271,-0.265453665495232,0.197737094930391,-1.34245759799738,0.179447669941244,0.328994269247809
"ENSG00000259523",6.80400300895324,-0.389654982654124,0.290239701836168,-1.34252819372752,0.179424795167437,0.328994269247809
"ENSG00000259556",2.35176470411291,-0.585015414868686,0.435803915191097,-1.34238219179872,0.179472105821205,0.328994269247809
"ENSG00000266053",12.9885062065927,-0.220299617310439,0.164101575375274,-1.34245888137667,0.179447254075061,0.328994269247809
"ENSG00000256751",42.0546131113244,-0.345314553730824,0.257304314331414,-1.34204727436498,0.179580667935509,0.329154888013041
"ENSG00000171595",1.39973668971412,0.691406322793104,0.515217284689946,1.3419703556902,0.179605607700315,0.329177909343216
"ENSG00000224389",98.0103520075652,0.381785233823559,0.284515681597818,1.34187764863955,0.179635670038412,0.329210315412597
"ENSG00000205856",0.819070382682675,0.834084733291794,0.621683484848919,1.34165496369023,0.179707895903794,0.329319982913982
"ENSG00000221953",5.14111909347453,0.434915551362918,0.324178974206929,1.34159086790529,0.179728688796421,0.32933538936647
"ENSG00000090905",849.822045621247,-0.13428364533583,0.100100274830788,-1.341491275252,0.179761000542634,0.329371899423142
"ENSG00000104973",584.158379762023,0.166241794065575,0.1239267728722,1.34145181232963,0.179773805050078,0.329372664251469
"ENSG00000081386",182.696850986325,0.185397284408871,0.138230224009408,1.34122103713188,0.179848698093931,0.329471929310926
"ENSG00000263482",2.14993369301816,-0.694585720296542,0.517880492412313,-1.34120850364749,0.179852766225953,0.329471929310926
"ENSG00000213790",0.849275582979415,0.91332083006082,0.681027748734742,1.34109194780631,0.17989060132301,0.329506931688092
"ENSG00000252516",2.45538452192924,0.525583887363466,0.391912873393759,1.3410732921636,0.179896657665138,0.329506931688092
"ENSG00000132128",784.356503306673,0.115092992802503,0.0858485235937419,1.34065197611497,0.180033473481178,0.329734816081038
"ENSG00000276488",6.19506148554894,-0.350392234481123,0.261412604654913,-1.34038002851343,0.180121825273035,0.32987391239135
"ENSG00000163659",461.078346173061,-0.180578312794924,0.134735780553045,-1.34024022463603,0.180167258040502,0.329934393340011
"ENSG00000229106",0.95598638413589,-0.845542289005133,0.630923234796805,-1.340166667467,0.18019116570082,0.329955450450024
"ENSG00000258891",1.29996042877581,0.638592477753523,0.476533639187037,1.34007848604971,0.180219829662402,0.329985213519024
"ENSG00000244541",3.70918337476173,0.9461610863753,0.706223739468446,1.33974692933354,0.1803276347124,0.330159871032343
"ENSG00000074695",1853.9301858863,0.258440889313983,0.192927886691434,1.33957248869538,0.1803843729905,0.330241013344629
"ENSG00000224881",2.31805753191686,0.552093062612706,0.412241836074243,1.33924559397042,0.180490733944717,0.33041298558279
"ENSG00000230825",1.8080580526844,-0.898534845624394,0.670990116405902,-1.33911785532299,0.180532308617799,0.330466342155258
"ENSG00000114988",339.520951973701,0.120328388674467,0.0898643118681043,1.33900083551605,0.180570400907555,0.330482776325326
"ENSG00000247809",12.2014420748566,-0.475954850750105,0.355467774953658,-1.33895358253545,0.180585784390499,0.330482776325326
"ENSG00000258256",1.59191547870489,0.652776074286408,0.487514387207883,1.33898832817021,0.180574472652094,0.330482776325326
"ENSG00000272417",1.17526394024652,0.741455725037545,0.553764229905997,1.33893755680718,0.180591001880669,0.330482776325326
"ENSG00000266472",503.142623888332,0.245101897638598,0.183079324275837,1.33877431877187,0.180644153603141,0.330557294357409
"ENSG00000102931",221.067409297002,0.127820823651976,0.0954886480913621,1.33859706056032,0.180701883573314,0.330617428212649
"ENSG00000243629",2.13550799439248,0.550640851978444,0.411355414050987,1.3386012026821,0.180700534398719,0.330617428212649
"ENSG00000279511",0.666750499449065,2.22923517347706,1.66544796705733,1.33851985626179,0.180727031976682,0.330640689435804
"ENSG00000047936",15.6740343018536,-0.537162065434396,0.401334094770491,-1.33844114525475,0.180752673848377,0.330664850198028
"ENSG00000116791",482.367183021708,0.23651115457314,0.176718599025401,1.33834896766664,0.180782706194533,0.330697038918041
"ENSG00000250222",11.6956804480496,-0.302349952711365,0.225940618355957,-1.33818325766918,0.18083670542584,0.330773061654612
"ENSG00000068912",1167.38965727217,0.132740553398226,0.0992209478936372,1.33782791049851,0.180952541314581,0.330962173170636
"ENSG00000266896",4.59302753341314,-0.362026394868915,0.270623557088876,-1.33774900737862,0.180978269585846,0.330986463187815
"ENSG00000268471",63.9075368356513,0.220377930873256,0.164781606880548,1.33739399102359,0.181094064859859,0.331175459740278
"ENSG00000230736",1.12520540211225,-0.844162990298644,0.631231721599826,-1.33732662889494,0.181116042494273,0.331192873249619
"ENSG00000188783",308.492935115449,-0.452699160085839,0.338537235463446,-1.33722117588073,0.181150451674421,0.331233015405229
"ENSG00000066422",401.385298028451,0.159327877292664,0.119163572127296,1.33705187288665,0.181205705168514,0.33128485306298
"ENSG00000166148",35.0092953644402,0.42119396262882,0.315033473438251,1.33698161668962,0.181228637557507,0.33128485306298
"ENSG00000255150",13.7735271026026,-0.364837209185665,0.272861377460858,-1.33707896874486,0.181196861360451,0.33128485306298
"ENSG00000278390",7.58181346740759,0.304219453127321,0.227541179118604,1.3369863613511,0.181227088780424,0.33128485306298
"ENSG00000254907",2.39203405324427,-0.551504407138354,0.412530227592306,-1.33688241551936,0.181261021569727,0.331321273358015
"ENSG00000159374",4.00562631483084,-0.462559865868494,0.346103893869576,-1.33647691939231,0.181393439585961,0.331540525061225
"ENSG00000114354",1169.69733004375,0.145492630752236,0.108880825165924,1.33625576891541,0.181465688298466,0.331641401775948
"ENSG00000274425",16.8291846852089,0.234231938958631,0.175292916355008,1.33623162777586,0.181473576376083,0.331641401775948
"ENSG00000253910",20.6556309971509,0.413711096049475,0.309703909637882,1.33582781222621,0.181605560172384,0.331859792796625
"ENSG00000163346",2364.10018016144,-0.308034827075354,0.230644055325274,-1.33554201794162,0.181699012722417,0.332007747958292
"ENSG00000123685",16.9440883033046,0.285077586543754,0.213524484628384,1.33510490396406,0.181842014671513,0.332233130817032
"ENSG00000164073",243.419301917353,-0.141405269896548,0.10591452075763,-1.33508860621797,0.181847348097446,0.332233130817032
"ENSG00000139973",1.03450070391817,0.972318884136365,0.728335847804891,1.33498699407259,0.181880603217869,0.332271057338587
"ENSG00000255836",7.4305750184538,-0.437640093378515,0.327872809952043,-1.3347861734632,0.181946340062663,0.332368314252969
"ENSG00000145730",1400.98006557028,0.248497168412134,0.186234344673663,1.33432514205462,0.182097321277579,0.33262126624791
"ENSG00000168589",2.10040059223686,-0.71519543426239,0.536024071839135,-1.33425991823185,0.182118688650985,0.33263744547532
"ENSG00000227039",35.1720799172388,-0.358851626590284,0.268973308365253,-1.33415329859787,0.182153621327789,0.332678397630737
"ENSG00000254231",19.1955948876647,0.283449420240261,0.21246467390487,1.33410140627507,0.182170625038672,0.332686601633125
"ENSG00000100441",1853.73497074812,-0.117540724587632,0.0881174474561903,-1.33390977588258,0.182233427336829,0.332778437805527
"ENSG00000233820",2.18761275616508,0.82082646350072,0.615414312014077,1.33377863900238,0.182276413579551,0.33283407753607
"ENSG00000130307",40.0109959395771,0.383338399891589,0.28744767808668,1.3335936558722,0.182337063232383,0.332921960540346
"ENSG00000171208",298.035225266849,-0.476241309828123,0.357167864800088,-1.33338230216955,0.182406377211145,0.333025650236497
"ENSG00000100302",221.526603119187,-0.532015300487728,0.399052717879911,-1.3331955319443,0.182467645236623,0.333111319020858
"ENSG00000182810",196.639363062505,0.218052510459588,0.163560291484121,1.33316288740386,0.182478355504243,0.333111319020858
"ENSG00000277142",12.7485735376519,0.407483930263056,0.305706573951392,1.33292498422964,0.182556422653298,0.333230952038937
"ENSG00000128045",8.61343295569874,0.380287408172462,0.285319810115267,1.33284614208466,0.182582299907686,0.333249599693889
"ENSG00000260170",0.698464534363652,-0.986303946155975,0.740021403904892,-1.33280462017925,0.182595929155095,0.333249599693889
"ENSG00000276166",0.912189509708577,0.962071819560613,0.721853807258261,1.332779310557,0.182604237214741,0.333249599693889
"ENSG00000041880",414.603229743953,-0.182639740051739,0.137047063006786,-1.33267897935686,0.182637174386992,0.333286834599556
"ENSG00000116731",821.730747897549,-0.126102781144085,0.0946297557080948,-1.33259121510443,0.182665989637152,0.333316542990109
"ENSG00000122824",9.55769967923452,-0.61546449042911,0.461884409265912,-1.33250761030728,0.182693442366135,0.333320888741288
"ENSG00000276929",1.68581418462083,-0.939999204210203,0.705419010716332,-1.33254022067772,0.182682733960523,0.333320888741288
"ENSG00000178385",79.51091342343,-0.189498898742482,0.1422245320613,-1.33239249232198,0.182731247867838,0.333366990106745
"ENSG00000228242",19.3278886687304,-0.300003208528422,0.225209447126742,-1.3321075663384,0.182824844370628,0.333514860854486
"ENSG00000163508",18.6277785450949,-0.430273447538123,0.323026137267295,-1.33200815010856,0.182857510376366,0.333528687124954
"ENSG00000173171",414.275592981398,0.134614793810607,0.101061262777863,1.33201179275284,0.182856313406522,0.333528687124954
"ENSG00000164946",112.283726292643,0.595047510823077,0.446742681913927,1.33196924071321,0.182870296333276,0.333529129535757
"ENSG00000089057",343.518788895522,-0.209500022660926,0.157296037822781,-1.3318836606486,0.182898420999096,0.333557545566939
"ENSG00000240747",3.81601074157246,-0.706254769024314,0.530352387144691,-1.33167076484118,0.182968400073175,0.333662283653092
"ENSG00000207110",1.75369551957316,0.626452616741753,0.470456692394143,1.33158402647808,0.182996916752456,0.333691401484556
"ENSG00000179859",54.9905289089239,0.193332926511031,0.145200184979759,1.3314922879608,0.183027080899718,0.333700636390806
"ENSG00000225793",4.54790508654247,-0.394380927250463,0.296186568120751,-1.33152873795978,0.183015095491179,0.333700636390806
"ENSG00000248610",1.0145178371347,0.7798798236156,0.585761477821382,1.33139486487948,0.183059118198349,0.333736164065417
"ENSG00000089163",15.2624185239376,-0.329157467960585,0.247257783095118,-1.33123197919299,0.183112691968168,0.33375962723093
"ENSG00000158089",4.95321432616337,0.508412206391167,0.381887293804392,1.33131480056936,0.183085450226283,0.33375962723093
"ENSG00000176984",1.07062084676051,-0.954700469079674,0.717171165956527,-1.33120308567668,0.183122196377286,0.33375962723093
"ENSG00000254458",0.901776315855246,0.908918653901319,0.682751341807291,1.33125868562242,0.183103907317827,0.33375962723093
"ENSG00000187951",125.70565868922,0.257630006006958,0.193540128981682,1.33114516024396,0.183141251822817,0.333771479504367
"ENSG00000121766",439.804499499657,0.13412292788515,0.100770920943664,1.33096856344234,0.183199355075165,0.333846787342037
"ENSG00000162783",558.448994369638,-0.186462265018962,0.140097832691357,-1.33094325184708,0.183207684125423,0.333846787342037
"ENSG00000276957",2.6475039190601,0.663793969198518,0.49875846988389,1.3308926249474,0.183224344288367,0.333854266746226
"ENSG00000279349",0.720886323151711,-1.01112396613182,0.759776804206257,-1.3308171038311,0.183249198658953,0.333876674821267
"ENSG00000184492",1.10925501284336,0.827360226774468,0.621779775185409,1.33063225886972,0.183310042584439,0.333941767081408
"ENSG00000266998",1.31844447048881,-0.811939702300545,0.610185741031207,-1.33064352000159,0.183306335420342,0.333941767081408
"ENSG00000025423",83.2033161021122,-0.477439772379283,0.358859305975814,-1.33043720597136,0.18337426280396,0.333974530832639
"ENSG00000041988",127.322301774459,-0.189449031402949,0.142395687673786,-1.33044079141608,0.183373082163328,0.333974530832639
"ENSG00000228485",0.714031314403456,-0.89972156069359,0.67626610134378,-1.33042534426284,0.183378168751487,0.333974530832639
"ENSG00000248672",2.69280980299452,-0.523446113505184,0.39344276965779,-1.33042504240316,0.183378268151806,0.333974530832639
"ENSG00000238160",1.1263870277905,-0.699484885686,0.525807508349194,-1.3303060047242,0.183417469553657,0.334000172266247
"ENSG00000244414",5.97226565615655,0.607061672210345,0.456330165642265,1.33031238764576,0.183415367377053,0.334000172266247
"ENSG00000068354",263.610395014064,-0.128626325740632,0.0967356475186444,-1.32966831814344,0.183627577755628,0.334336982506309
"ENSG00000189164",70.8358964051656,-0.155733024517727,0.117118848111343,-1.32970078709854,0.183616875414144,0.334336982506309
"ENSG00000278505",1.62879809542232,0.874992850992491,0.658111863678249,1.32955033829974,0.183666469887267,0.334384897932381
"ENSG00000048471",307.495249932851,-0.218343323695761,0.164228197571253,-1.32951178253679,0.183679181142107,0.334385144910901
"ENSG00000160087",558.520908755155,-0.11530095012472,0.0867308413095313,-1.32941118042687,0.1837123512121,0.33442263426643
"ENSG00000236095",0.935054149880812,0.848478285631237,0.638292306835746,1.32929423799178,0.183750914515727,0.334469935444494
"ENSG00000272447",57.7680026915933,-0.244793587162672,0.184161845835271,-1.32923074295006,0.183771855350777,0.334485155299964
"ENSG00000196810",225.296767066817,0.185502578686138,0.139569949466602,1.32910113813953,0.18381460485083,0.334540064543707
"ENSG00000258695",1.19399918507682,-0.773335935691253,0.581931670936648,-1.32891192267733,0.183877029851502,0.33463077296225
"ENSG00000137434",7.24533772917014,0.467528439350532,0.351825808381933,1.32886339834113,0.183893041282262,0.334637008465327
"ENSG00000130783",4.86740064712946,-0.358380013515022,0.269698885564924,-1.32881532960117,0.183908903399279,0.334642971421805
"ENSG00000127377",0.919045147870821,1.04583113683996,0.787154081455526,1.32862315203412,0.183972329852085,0.334712572751759
"ENSG00000165078",60.1797398186404,-0.690027781693805,0.51935365533888,-1.32862794860577,0.183970746590293,0.334712572751759
"ENSG00000214128",0.847349407551939,1.36066797462154,1.024189144483,1.32853192396254,0.184002444514077,0.334744458102718
"ENSG00000251246",1.33572034375419,0.793413605528449,0.597250640500862,1.32844328950921,0.184031706510764,0.334774787994883
"ENSG00000149596",140.79436646145,0.553201730870375,0.416473293503955,1.32830061254605,0.184078817472342,0.334837580831138
"ENSG00000167491",1455.15497171262,0.120954153905583,0.0910645167574363,1.32822484775011,0.184103838121711,0.334860185762111
"ENSG00000253364",38.3386336890215,-0.51737164131564,0.389767328515574,-1.32738586193472,0.184381074069119,0.335341502017639
"ENSG00000260136",20.0765356824878,-0.206657456905927,0.155705502922817,-1.32723284037281,0.184431672088369,0.335410584832072
"ENSG00000118260",699.295266048918,0.10146879177522,0.0764657912944699,1.32698282535865,0.184514364018897,0.33553802074015
"ENSG00000159184",1898.47867809305,-0.860956934796433,0.648838768618416,-1.32691968550166,0.184535251731,0.335553056385646
"ENSG00000171970",193.591976315352,-0.212986566233125,0.160543480866075,-1.32665970043841,0.184621277542518,0.335686526932136
"ENSG00000070269",386.846184147156,0.170289065335069,0.128366738677957,1.32658247057507,0.184646837656995,0.335687092390229
"ENSG00000228546",2.7732356562441,-0.432804770514995,0.326247978125223,-1.32661288202336,0.184636772324677,0.335687092390229
"ENSG00000227113",1.56957471034659,0.613987367542451,0.462876767351957,1.32645967749683,0.184687482835376,0.335738030258607
"ENSG00000241527",0.901796325386836,-0.754797284549314,0.56910287931575,-1.32629320986186,0.184742595102158,0.33581525866601
"ENSG00000007038",7.57671460889047,-0.700555557349689,0.528287069886207,-1.32608878256397,0.184810291283327,0.335915349321461
"ENSG00000147081",0.907101183320638,1.93155542619702,1.45667604505995,1.3260020529256,0.18483901738277,0.335944598237038
"ENSG00000114744",305.51327720601,0.107547315903879,0.0811150956728381,1.32586067996086,0.184885849217075,0.33598378421829
"ENSG00000258676",4.59215540713967,-0.74456399486731,0.561560554651338,-1.3258837158347,0.184878217652822,0.33598378421829
"ENSG00000253767",1.68106889549079,-0.645968497493334,0.487257563436057,-1.32572287423939,0.184931507800108,0.336043790911287
"ENSG00000272420",1.85949831664752,-0.632991448271192,0.477513960670303,-1.32559778437187,0.18497296051646,0.336096147337206
"ENSG00000104859",623.060131016095,-0.133691407483001,0.100859828784546,-1.32551689898848,0.184999768256338,0.336099907455039
"ENSG00000115183",842.889568261805,0.135115808047872,0.101934554581164,1.3255152642109,0.18500031009823,0.336099907455039
"ENSG00000058729",369.512152764477,0.136987084942067,0.103355211671467,1.32540084555683,0.185038236718443,0.336143284692748
"ENSG00000277957",2.27450037584319,0.670928498363543,0.506220932277405,1.32536696051889,0.185049469775571,0.336143284692748
"ENSG00000035664",460.389414735322,-0.306949845050808,0.231624862067783,-1.32520249471743,0.18510399816638,0.336219366845005
"ENSG00000054282",251.370376997114,0.104596196103513,0.0789311479055323,1.32515741730625,0.185118945589971,0.336223549401456
"ENSG00000259877",63.0657726160917,-0.218960180379536,0.165247140975363,-1.32504670935385,0.18515565953231,0.336267262274716
"ENSG00000089159",2351.69171312366,-0.182170519304329,0.137517801776221,-1.32470499783563,0.185269014874335,0.336443123167354
"ENSG00000185345",51.2495551828997,-0.324678903781211,0.245100148575378,-1.32467852699551,0.185277798139886,0.336443123167354
"ENSG00000105254",645.501404270863,0.149760891030943,0.113072259548389,1.32447066706802,0.185346778659788,0.336545400475537
"ENSG00000184139",3.40019367913185,0.823567268615453,0.621913340656598,1.32424763190633,0.185420816365884,0.336656845829215
"ENSG00000136250",400.224795689033,0.332277560631917,0.250932682162678,1.32417012311096,0.185446550942735,0.336680581016477
"ENSG00000211670",323.345093419305,0.824410821953812,0.62262015691353,1.32409915226742,0.185470117096415,0.336700376431602
"ENSG00000113600",5.53850915733204,-0.552258083948308,0.417118840371127,-1.32398259320279,0.185508825807543,0.336705473139645
"ENSG00000133030",2526.62948388161,-0.116419697029357,0.0879277493356925,-1.32403817803737,0.185490365603145,0.336705473139645
"ENSG00000213073",24.094218782961,0.244730307339499,0.184849309754265,1.32394493474084,0.18552133328054,0.336705473139645
"ENSG00000276931",5.62408689837127,0.377885839612084,0.285425592127906,1.32393818225923,0.185523576042457,0.336705473139645
"ENSG00000275400",34.7429844280999,0.173876847063734,0.131340373762933,1.32386441489483,0.185548078360823,0.336726959023634
"ENSG00000154898",2.28852659560587,-0.641280751656336,0.484476879530715,-1.32365604789543,0.185617301765185,0.336829594890893
"ENSG00000116785",2.84908878180249,0.573193270747896,0.433059902837132,1.32358887764187,0.185639621046318,0.336847108204013
"ENSG00000225541",1.09101351808671,0.832260930546582,0.628956805973887,1.3232402013011,0.185755510845335,0.337034393270383
"ENSG00000171222",398.310659914243,0.223301645300686,0.168771557041547,1.32309998921036,0.185802128312725,0.337072974813082
"ENSG00000213920",37.0269258102722,-0.212863731777861,0.160879379973329,-1.32312625653548,0.18579339434067,0.337072974813082
"ENSG00000183092",13.0477829859166,-0.393239615669108,0.297227743547511,-1.3230245971512,0.185827198106468,0.337095456245804
"ENSG00000280057",1.46367139007851,-0.712794246359585,0.538788151433421,-1.322958280473,0.18584925217053,0.337112464370993
"ENSG00000236869",3.31231493964617,0.496221240686696,0.37510274691039,1.32289417972522,0.185870571150878,0.337128136896442
"ENSG00000109132",13.2667604953209,-0.783274916460919,0.592116482417311,-1.32283923808911,0.185888845382196,0.337138285158761
"ENSG00000163635",493.033357201761,-0.143474539384032,0.108500557872133,-1.32233918606314,0.186055229601532,0.337417034177107
"ENSG00000102001",27.8914219066296,-0.480374899305025,0.363294611599839,-1.32227366981745,0.186077037225685,0.337433568835229
"ENSG00000188282",9.36880036348507,-0.366127642133165,0.276909899550882,-1.32219051296824,0.186104719391427,0.337460753451857
"ENSG00000269845",1.13433926835253,0.720294684499356,0.544877830005982,1.32193795532376,0.186188812216352,0.337590215944958
