,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
240,GO_Biological_Process_2021,positive regulation of cellular component organization (GO:0051130),6/114,0.0184622113687917,0.1776494403754694,0,0,3.0132716049382715,12.029068429171245,TGFB2;NRXN1;ASAP1;APOE;CLU;VEGFA
239,GO_Biological_Process_2021,activation of protein kinase activity (GO:0032147),6/114,0.0184622113687917,0.1776494403754694,0,0,3.0132716049382715,12.029068429171245,CCDC88A;TGFB2;IGF1;ADCY1;PAK3;VEGFA
246,GO_Biological_Process_2021,protein localization to synapse (GO:0035418),2/12,0.0195261238343727,0.1776494403754694,0,0,10.782417582417583,42.43961745145137,NRXN1;NRXN2
261,GO_Biological_Process_2021,positive regulation of cell junction assembly (GO:1901890),4/57,0.0203671176650532,0.1803500495531436,0,0,4.082351714792036,15.895998101680814,PTPRD;CNTNAP2;NRXN1;VEGFA
255,GO_Biological_Process_2021,aortic valve morphogenesis (GO:0003180),3/32,0.0203652146631027,0.1803500495531436,0,0,5.587061840980336,21.755610937348408,ROBO2;JAG1;SLIT2
256,GO_Biological_Process_2021,cardiac muscle tissue morphogenesis (GO:0055008),3/32,0.0203652146631027,0.1803500495531436,0,0,5.587061840980336,21.755610937348408,TPM1;PROX1;ISL1
257,GO_Biological_Process_2021,regulation of NMDA receptor activity (GO:2000310),3/32,0.0203652146631027,0.1803500495531436,0,0,5.587061840980336,21.755610937348408,APP;GRIA2;GRIA4
258,GO_Biological_Process_2021,negative regulation of chemotaxis (GO:0050922),3/32,0.0203652146631027,0.1803500495531436,0,0,5.587061840980336,21.755610937348408,ROBO2;DUSP3;SLIT2
259,GO_Biological_Process_2021,negative regulation of microtubule polymerization or depolymerization (GO:0031111),3/32,0.0203652146631027,0.1803500495531436,0,0,5.587061840980336,21.755610937348408,STMN1;STMN2;CAMSAP2
260,GO_Biological_Process_2021,renal system development (GO:0072001),4/57,0.0203671176650532,0.1803500495531436,0,0,4.082351714792036,15.895998101680814,TFAP2B;TGFB2;PROX1;VEGFA
263,GO_Biological_Process_2021,negative regulation of cellular amide metabolic process (GO:0034249),5/86,0.0208200213948828,0.1829638243792735,0,0,3.3434219075954994,12.945195307882376,RTN1;HAP1;APOE;IGF1;CLU
262,GO_Biological_Process_2021,regulation of neuron death (GO:1901214),5/86,0.0208200213948828,0.1829638243792735,0,0,3.3434219075954994,12.945195307882376,CHGA;FAIM2;MAPT;CLU;CD200
264,GO_Biological_Process_2021,eye development (GO:0001654),4/58,0.0215694801597081,0.1881247893628679,0,0,4.006547984448537,15.371024860751351,SIX6;TGFB2;SIX3;PAX6
265,GO_Biological_Process_2021,negative regulation of neuron projection development (GO:0010977),4/58,0.0215694801597081,0.1881247893628679,0,0,4.006547984448537,15.371024860751351,PTPRS;STMN2;APOE;ITM2C
266,GO_Biological_Process_2021,muscle cell development (GO:0055001),3/33,0.0221049096346314,0.1906445738005385,0,0,5.400550964187328,20.586660165463833,DMD;IGF1;VEGFA
267,GO_Biological_Process_2021,negative regulation of smooth muscle cell proliferation (GO:0048662),3/33,0.0221049096346314,0.1906445738005385,0,0,5.400550964187328,20.586660165463833,NDRG4;TPM1;TRIB1
268,GO_Biological_Process_2021,positive regulation of ATP metabolic process (GO:1903580),3/33,0.0221049096346314,0.1906445738005385,0,0,5.400550964187328,20.586660165463833,PFKFB2;APP;IGF1
277,GO_Biological_Process_2021,extracellular matrix organization (GO:0030198),11/300,0.0228719277127404,0.1908736413437335,0,0,2.074126419416151,7.835728090769577,APP;VTN;TGFB2;SPARC;CAPNS1;SPOCK2;BSG;COL23A1;HTRA1;NDNF;CD47
275,GO_Biological_Process_2021,positive regulation of lipid transport (GO:0032370),2/13,0.0228005642891311,0.1908736413437335,0,0,9.801698301698302,37.05992716704788,DBI;APOE
274,GO_Biological_Process_2021,negative regulation of stem cell differentiation (GO:2000737),2/13,0.0228005642891311,0.1908736413437335,0,0,9.801698301698302,37.05992716704788,JAG1;ESRRB
273,GO_Biological_Process_2021,negative regulation of locomotion (GO:0040013),2/13,0.0228005642891311,0.1908736413437335,0,0,9.801698301698302,37.05992716704788,DUSP3;SPOCK3
276,GO_Biological_Process_2021,regulation of secretion by cell (GO:1903530),4/59,0.0228144096864485,0.1908736413437335,0,0,3.933500753390256,14.870060468096092,RAB3C;HAP1;LLGL2;CPLX3
271,GO_Biological_Process_2021,regulation of platelet-derived growth factor receptor signaling pathway (GO:0010640),2/13,0.0228005642891311,0.1908736413437335,0,0,9.801698301698302,37.05992716704788,IFT20;NDRG4
270,GO_Biological_Process_2021,cellular potassium ion homeostasis (GO:0030007),2/13,0.0228005642891311,0.1908736413437335,0,0,9.801698301698302,37.05992716704788,KCNMA1;ATP1B1
269,GO_Biological_Process_2021,cardiac cell development (GO:0055006),2/13,0.0228005642891311,0.1908736413437335,0,0,9.801698301698302,37.05992716704788,JAG1;VEGFA
272,GO_Biological_Process_2021,negative regulation of alcohol biosynthetic process (GO:1902931),2/13,0.0228005642891311,0.1908736413437335,0,0,9.801698301698302,37.05992716704788,APOE;DKK3
278,GO_Biological_Process_2021,negative regulation of cell population proliferation (GO:0008285),13/379,0.0230087465633577,0.191327211566272,0,0,1.9387606619297513,7.312774213426914,CDKN1C;APP;TFAP2B;TGFB2;NDRG4;MAGED1;ADARB1;PROX1;NME1;TRIB1;CD200;SOX4;APPL2
279,GO_Biological_Process_2021,cardiac muscle contraction (GO:0060048),3/34,0.0239231752246922,0.1968147748981777,0,0,5.226073047187417,19.508447875448574,TPM1;DMD;ATP1B1
280,GO_Biological_Process_2021,negative regulation of mitochondrion organization (GO:0010823),3/34,0.0239231752246922,0.1968147748981777,0,0,5.226073047187417,19.508447875448574,IGF1;MAPT;CLU
281,GO_Biological_Process_2021,positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742),3/34,0.0239231752246922,0.1968147748981777,0,0,5.226073047187417,19.508447875448574,CCDC88A;FBXW7;HAP1
291,GO_Biological_Process_2021,synaptic membrane adhesion (GO:0099560),2/14,0.0262832729854002,0.2046214541145254,0,0,8.984432234432234,32.6927546162681,PTPRD;PTPRS
297,GO_Biological_Process_2021,positive regulation of long-term synaptic potentiation (GO:1900273),2/14,0.0262832729854002,0.2046214541145254,0,0,8.984432234432234,32.6927546162681,APP;ADCY1
296,GO_Biological_Process_2021,pancreas development (GO:0031016),2/14,0.0262832729854002,0.2046214541145254,0,0,8.984432234432234,32.6927546162681,PROX1;ISL1
294,GO_Biological_Process_2021,negative regulation of coagulation (GO:0050819),2/14,0.0262832729854002,0.2046214541145254,0,0,8.984432234432234,32.6927546162681,VTN;APOE
293,GO_Biological_Process_2021,negative regulation of cell activation (GO:0050866),2/14,0.0262832729854002,0.2046214541145254,0,0,8.984432234432234,32.6927546162681,APOE;CD200
292,GO_Biological_Process_2021,membrane repolarization during action potential (GO:0086011),2/14,0.0262832729854002,0.2046214541145254,0,0,8.984432234432234,32.6927546162681,KCNE2;ATP1B1
290,GO_Biological_Process_2021,relaxation of muscle (GO:0090075),2/14,0.0262832729854002,0.2046214541145254,0,0,8.984432234432234,32.6927546162681,RGS2;ATP1B1
295,GO_Biological_Process_2021,negative regulation of neuroinflammatory response (GO:0150079),2/14,0.0262832729854002,0.2046214541145254,0,0,8.984432234432234,32.6927546162681,IGF1;CD200
288,GO_Biological_Process_2021,atrial septum development (GO:0003283),2/14,0.0262832729854002,0.2046214541145254,0,0,8.984432234432234,32.6927546162681,TGFB2;ISL1
287,GO_Biological_Process_2021,negative regulation of neurogenesis (GO:0050768),3/35,0.0258199589650862,0.2046214541145254,0,0,5.0625,18.51157538184431,PAX6;APPL2;YWHAH
286,GO_Biological_Process_2021,respiratory system development (GO:0060541),3/35,0.0258199589650862,0.2046214541145254,0,0,5.0625,18.51157538184431,BASP1;PROX1;VEGFA
285,GO_Biological_Process_2021,regulation of protein polymerization (GO:0032271),3/35,0.0258199589650862,0.2046214541145254,0,0,5.0625,18.51157538184431,MAPT;PAK3;CAMSAP2
284,GO_Biological_Process_2021,regulation of postsynaptic membrane potential (GO:0060078),3/35,0.0258199589650862,0.2046214541145254,0,0,5.0625,18.51157538184431,GABRA1;DRD4;GABRG2
289,GO_Biological_Process_2021,endothelial cell differentiation (GO:0045446),2/14,0.0262832729854002,0.2046214541145254,0,0,8.984432234432234,32.6927546162681,JAG1;PROX1
283,GO_Biological_Process_2021,bicarbonate transport (GO:0015701),3/35,0.0258199589650862,0.2046214541145254,0,0,5.0625,18.51157538184431,SLC4A7;SLC4A10;SLC4A3
282,GO_Biological_Process_2021,regulation of anatomical structure morphogenesis (GO:0022603),6/123,0.0257146139580381,0.2046214541145254,0,0,2.7801994301994304,10.177464411194906,SPARC;CDH2;CHN1;MAPT;PAK3;CDK5R1
299,GO_Biological_Process_2021,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),5/92,0.0269371719724724,0.2083141299204536,0,0,3.1118858853121916,11.247127612770104,APP;VTN;IGF1;SAMSN1;VEGFA
298,GO_Biological_Process_2021,regulation of endothelial cell proliferation (GO:0001936),5/92,0.0269371719724724,0.2083141299204536,0,0,3.1118858853121916,11.247127612770104,SPARC;PROX1;APOE;SCG2;VEGFA
300,GO_Biological_Process_2021,platelet degranulation (GO:0002576),6/125,0.0275506375107241,0.20936585825172,0,0,2.7331932773109244,9.816891206247917,APP;TGFB2;SPARC;IGF1;CLU;VEGFA
301,GO_Biological_Process_2021,aortic valve development (GO:0003176),3/36,0.0277951225610042,0.20936585825172,0,0,4.908840470823942,17.587858609755646,ROBO2;JAG1;SLIT2
302,GO_Biological_Process_2021,axonal transport (GO:0098930),3/36,0.0277951225610042,0.20936585825172,0,0,4.908840470823942,17.587858609755646,DTNBP1;HAP1;MAPT
303,GO_Biological_Process_2021,regulation of cardiac muscle contraction (GO:0055117),3/36,0.0277951225610042,0.20936585825172,0,0,4.908840470823942,17.587858609755646,CHGA;RGS2;ATP1B1
304,GO_Biological_Process_2021,regulation of cell cycle G1/S phase transition (GO:1902806),3/36,0.0277951225610042,0.20936585825172,0,0,4.908840470823942,17.587858609755646,PLK5;FBXW7;APPL2
305,GO_Biological_Process_2021,regulation of microtubule-based process (GO:0032886),3/36,0.0277951225610042,0.20936585825172,0,0,4.908840470823942,17.587858609755646,CYLD;MAP6;MAPT
306,GO_Biological_Process_2021,macrophage activation (GO:0042116),3/36,0.0277951225610042,0.20936585825172,0,0,4.908840470823942,17.587858609755646,APP;MAPT;CLU
307,GO_Biological_Process_2021,negative regulation of cellular protein localization (GO:1903828),3/36,0.0277951225610042,0.20936585825172,0,0,4.908840470823942,17.587858609755646,CTNNA1;OTUD7B;MAPT
308,GO_Biological_Process_2021,regulation of heart contraction (GO:0008016),5/93,0.0280565111572058,0.2106508281058818,0,0,3.0763661546210024,10.993500733172194,TGFB2;ASPH;TPM1;ATP2B1;ATP1B1
309,GO_Biological_Process_2021,positive regulation of apoptotic process (GO:0043065),11/310,0.0281769657212448,0.210872775720284,0,0,2.0037213246031373,7.15178324594941,MLLT11;OLFM1;TFAP2B;ARHGEF9;TGFB2;ARHGEF26;KCNMA1;SLIT2;CLU;SOX4;CDK5R1
325,GO_Biological_Process_2021,myoblast differentiation (GO:0045445),2/15,0.0299655745917572,0.2125997952687361,0,0,8.292899408284024,29.089053590893705,JAG1;IGF1
324,GO_Biological_Process_2021,membrane repolarization during cardiac muscle cell action potential (GO:0086013),2/15,0.0299655745917572,0.2125997952687361,0,0,8.292899408284024,29.089053590893705,KCNE2;ATP1B1
323,GO_Biological_Process_2021,response to muscle stretch (GO:0035994),2/15,0.0299655745917572,0.2125997952687361,0,0,8.292899408284024,29.089053590893705,CDH2;DMD
322,GO_Biological_Process_2021,regulation of triglyceride biosynthetic process (GO:0010866),2/15,0.0299655745917572,0.2125997952687361,0,0,8.292899408284024,29.089053590893705,SCARB1;FBXW7
321,GO_Biological_Process_2021,G protein-coupled glutamate receptor signaling pathway (GO:0007216),2/15,0.0299655745917572,0.2125997952687361,0,0,8.292899408284024,29.089053590893705,TRPM1;GRM6
320,GO_Biological_Process_2021,eye photoreceptor cell development (GO:0042462),2/15,0.0299655745917572,0.2125997952687361,0,0,8.292899408284024,29.089053590893705,NRL;VEGFA
319,GO_Biological_Process_2021,clathrin coat assembly (GO:0048268),2/15,0.0299655745917572,0.2125997952687361,0,0,8.292899408284024,29.089053590893705,NSG2;NSG1
326,GO_Biological_Process_2021,photoreceptor cell development (GO:0042461),2/15,0.0299655745917572,0.2125997952687361,0,0,8.292899408284024,29.089053590893705,CDHR1;VEGFA
318,GO_Biological_Process_2021,positive regulation of calcium ion transport (GO:0051928),3/37,0.0298484461612406,0.2125997952687361,0,0,4.76421973748177,16.730141203161285,GRM6;ATP2B1;MYLK
316,GO_Biological_Process_2021,regulation of transport (GO:0051049),3/37,0.0298484461612406,0.2125997952687361,0,0,4.76421973748177,16.730141203161285,REEP5;MYO6;REEP6
315,GO_Biological_Process_2021,regulation of intracellular pH (GO:0051453),3/37,0.0298484461612406,0.2125997952687361,0,0,4.76421973748177,16.730141203161285,SLC4A7;SLC4A10;SLC4A3
314,GO_Biological_Process_2021,anterograde axonal transport (GO:0008089),3/37,0.0298484461612406,0.2125997952687361,0,0,4.76421973748177,16.730141203161285,KIF5C;DTNBP1;HAP1
313,GO_Biological_Process_2021,regulation of signal transduction (GO:0009966),8/198,0.0297396004291855,0.2125997952687361,0,0,2.286856806821523,8.038932330502146,GRK1;APP;RGS2;DTNBP1;RGS20;CLU;YWHAG;LLGL2
312,GO_Biological_Process_2021,diterpenoid metabolic process (GO:0016101),4/64,0.0296876296693076,0.2125997952687361,0,0,3.6047882136279927,12.67812965201688,RBP3;ABCA4;APOE;RLBP1
311,GO_Biological_Process_2021,negative regulation of cell death (GO:0060548),5/94,0.0292049470916528,0.2125997952687361,0,0,3.041644620125121,10.747399304834325,CHGA;IMPACT;CLU;SOX4;CD200
310,GO_Biological_Process_2021,regulation of kinase activity (GO:0043549),5/94,0.0292049470916528,0.2125997952687361,0,0,3.041644620125121,10.747399304834325,CDKN1C;EPHA5;LMO4;MAPT;DRD4
317,GO_Biological_Process_2021,negative regulation of endothelial cell proliferation (GO:0001937),3/37,0.0298484461612406,0.2125997952687361,0,0,4.76421973748177,16.730141203161285,SPARC;APOE;SCG2
327,GO_Biological_Process_2021,chemical homeostasis (GO:0048878),4/65,0.0311936188608764,0.2206377919427844,0,0,3.5455121818675845,12.29421144050375,SLC4A7;FBXW7;SLC4A10;SLC4A3
328,GO_Biological_Process_2021,muscle contraction (GO:0006936),6/129,0.031477960019588,0.2219722408676119,0,0,2.6437669376693766,9.143382454401076,ASPH;TPM3;TMOD2;TPM1;DMD;MYLK
329,GO_Biological_Process_2021,actin-myosin filament sliding (GO:0033275),3/38,0.0319796324573573,0.2241472728128971,0,0,4.627863046044864,15.932140781294576,TPM3;TPM1;DMD
330,GO_Biological_Process_2021,muscle filament sliding (GO:0030049),3/38,0.0319796324573573,0.2241472728128971,0,0,4.627863046044864,15.932140781294576,TPM3;TPM1;DMD
331,GO_Biological_Process_2021,regulation of response to external stimulus (GO:0032101),6/130,0.0325138701840541,0.2272053579126674,0,0,2.622311827956989,8.984272412373649,GRK1;CYLD;GUCA1B;CNGA1;GUCA1A;APPL2
332,GO_Biological_Process_2021,plasma membrane bounded cell projection assembly (GO:0120031),10/278,0.0326802702518217,0.2274420206232184,0,0,2.0298088210632232,6.943942970917404,IFT20;CCDC88A;ARF4;FAM161A;ARL13B;MAK;CEP164;ASAP1;CC2D2A;MYLK
333,GO_Biological_Process_2021,positive regulation of cell cycle (GO:0045787),4/66,0.0327438081414461,0.2274420206232184,0,0,3.488148280163964,11.926123376286291,APP;TGFB2;DUSP3;PROX1
345,GO_Biological_Process_2021,regulation of peptidyl-threonine phosphorylation (GO:0010799),3/39,0.0341883106339507,0.2292395395108832,0,0,4.499081726354453,15.18832172068587,APP;SPRY2;PPEF2
343,GO_Biological_Process_2021,regulation of intracellular transport (GO:0032386),3/39,0.0341883106339507,0.2292395395108832,0,0,4.499081726354453,15.18832172068587,REEP5;HAP1;REEP6
342,GO_Biological_Process_2021,negative regulation of neuron death (GO:1901215),5/98,0.0340933350461328,0.2292395395108832,0,0,2.910225478807375,9.832643112668883,CHGA;NDNF;APOE;ISL1;CD200
341,GO_Biological_Process_2021,negative regulation of release of cytochrome c from mitochondria (GO:0090201),2/16,0.0338390400321544,0.2292395395108832,0,0,7.700156985871272,26.07381044233361,IGF1;CLU
340,GO_Biological_Process_2021,motor neuron axon guidance (GO:0008045),2/16,0.0338390400321544,0.2292395395108832,0,0,7.700156985871272,26.07381044233361,CHN1;SLIT2
344,GO_Biological_Process_2021,regulation of nitric-oxide synthase activity (GO:0050999),3/39,0.0341883106339507,0.2292395395108832,0,0,4.499081726354453,15.18832172068587,SCARB1;APOE;CYGB
338,GO_Biological_Process_2021,sympathetic nervous system development (GO:0048485),2/16,0.0338390400321544,0.2292395395108832,0,0,7.700156985871272,26.07381044233361,TFAP2B;SOX4
337,GO_Biological_Process_2021,regulation of Rac protein signal transduction (GO:0035020),2/16,0.0338390400321544,0.2292395395108832,0,0,7.700156985871272,26.07381044233361,AUTS2;STMN3
336,GO_Biological_Process_2021,cellular response to corticosteroid stimulus (GO:0071384),2/16,0.0338390400321544,0.2292395395108832,0,0,7.700156985871272,26.07381044233361,NR3C1;ISL1
335,GO_Biological_Process_2021,body fluid secretion (GO:0007589),2/16,0.0338390400321544,0.2292395395108832,0,0,7.700156985871272,26.07381044233361,GUCA1B;VEGFA
334,GO_Biological_Process_2021,regulation of amyloid-beta clearance (GO:1900221),2/16,0.0338390400321544,0.2292395395108832,0,0,7.700156985871272,26.07381044233361,APOE;CLU
339,GO_Biological_Process_2021,membrane repolarization (GO:0086009),2/16,0.0338390400321544,0.2292395395108832,0,0,7.700156985871272,26.07381044233361,KCNE2;ATP1B1
346,GO_Biological_Process_2021,regulation of epidermal growth factor receptor signaling pathway (GO:0042058),4/67,0.0343383242788471,0.2295818799046839,0,0,3.4326054547049023,11.573006026535902,CCDC88A;DUSP3;SPRY2;HAP1
347,GO_Biological_Process_2021,positive regulation of wound healing (GO:0090303),3/40,0.0364740401937789,0.2431602679585261,0,0,4.377261559079741,14.49378930466286,VTN;PRKCE;MYLK
358,GO_Biological_Process_2021,positive regulation of positive chemotaxis (GO:0050927),2/17,0.0378954804016604,0.244215318144034,0,0,7.186446886446887,23.520690354443044,SCG2;VEGFA
357,GO_Biological_Process_2021,pharyngeal system development (GO:0060037),2/17,0.0378954804016604,0.244215318144034,0,0,7.186446886446887,23.520690354443044,TGFB2;ISL1
356,GO_Biological_Process_2021,negative regulation of peptidyl-threonine phosphorylation (GO:0010801),2/17,0.0378954804016604,0.244215318144034,0,0,7.186446886446887,23.520690354443044,SPRY2;PPEF2
355,GO_Biological_Process_2021,muscle tissue morphogenesis (GO:0060415),2/17,0.0378954804016604,0.244215318144034,0,0,7.186446886446887,23.520690354443044,PROX1;MYLK
354,GO_Biological_Process_2021,mesonephric tubule development (GO:0072164),2/17,0.0378954804016604,0.244215318144034,0,0,7.186446886446887,23.520690354443044,ROBO2;SLIT2
350,GO_Biological_Process_2021,regulation of Golgi organization (GO:1903358),2/17,0.0378954804016604,0.244215318144034,0,0,7.186446886446887,23.520690354443044,MYO5A;CAMSAP2
352,GO_Biological_Process_2021,gliogenesis (GO:0042063),2/17,0.0378954804016604,0.244215318144034,0,0,7.186446886446887,23.520690354443044,TGFB2;CDH2
351,GO_Biological_Process_2021,regulation of neuroblast proliferation (GO:1902692),2/17,0.0378954804016604,0.244215318144034,0,0,7.186446886446887,23.520690354443044,SIX3;VEGFA
349,GO_Biological_Process_2021,regulation of cellular response to growth factor stimulus (GO:0090287),2/17,0.0378954804016604,0.244215318144034,0,0,7.186446886446887,23.520690354443044,TFAP2B;SLIT2
348,GO_Biological_Process_2021,cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),7/170,0.0372499874496325,0.244215318144034,0,0,2.3291863902797476,7.663264693287205,PTPRD;ROBO2;CRB1;TGFB2;PTPRS;CDH2;BSG
359,GO_Biological_Process_2021,positive regulation of smooth muscle cell migration (GO:0014911),2/17,0.0378954804016604,0.244215318144034,0,0,7.186446886446887,23.520690354443044,VTN;IGF1
353,GO_Biological_Process_2021,mesenchyme morphogenesis (GO:0072132),2/17,0.0378954804016604,0.244215318144034,0,0,7.186446886446887,23.520690354443044,TGFB2;ISL1
362,GO_Biological_Process_2021,negative regulation of cell-cell adhesion (GO:0022408),3/41,0.0388363146548676,0.248210055094471,0,0,4.261852979556329,13.844201195957565,JAG1;PODXL;VEGFA
360,GO_Biological_Process_2021,regulation of release of cytochrome c from mitochondria (GO:0090199),3/41,0.0388363146548676,0.248210055094471,0,0,4.261852979556329,13.844201195957565,MLLT11;IGF1;CLU
361,GO_Biological_Process_2021,heart contraction (GO:0060047),3/41,0.0388363146548676,0.248210055094471,0,0,4.261852979556329,13.844201195957565,TPM1;DMD;ATP1B1
363,GO_Biological_Process_2021,cellular calcium ion homeostasis (GO:0006874),6/136,0.0391940511530719,0.2496771268098172,0,0,2.5005128205128204,8.099736893746233,SCGN;SLC24A1;SLC24A3;ATP2B1;ATP1B1;DRD4
364,GO_Biological_Process_2021,carbohydrate homeostasis (GO:0033500),4/70,0.0393887191432728,0.2496771268098172,0,0,3.276075673865729,10.595732335934017,TFAP2B;PAX6;APPL2;SOX4
365,GO_Biological_Process_2021,wound healing (GO:0042060),4/70,0.0393887191432728,0.2496771268098172,0,0,3.276075673865729,10.595732335934017,SCARB1;TGFB2;TPM1;IGF1
377,GO_Biological_Process_2021,high-density lipoprotein particle remodeling (GO:0034375),2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,SCARB1;APOE
382,GO_Biological_Process_2021,"positive regulation of synaptic transmission, glutamatergic (GO:0051968)",2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,NRXN1;CACNG4
381,GO_Biological_Process_2021,positive regulation of nitric-oxide synthase activity (GO:0051000),2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,SCARB1;APOE
380,GO_Biological_Process_2021,positive regulation of cell adhesion mediated by integrin (GO:0033630),2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,TGFB2;PODXL
379,GO_Biological_Process_2021,positive chemotaxis (GO:0050918),2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,SCG2;VEGFA
378,GO_Biological_Process_2021,nitric oxide mediated signal transduction (GO:0007263),2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,NDNF;APOE
376,GO_Biological_Process_2021,regulation of transforming growth factor beta production (GO:0071634),2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,TGFB2;CD200
374,GO_Biological_Process_2021,regulation of presynapse assembly (GO:1905606),2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,PTPRD;APP
375,GO_Biological_Process_2021,regulation of presynapse organization (GO:0099174),2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,PTPRD;APP
372,GO_Biological_Process_2021,cellular response to glucocorticoid stimulus (GO:0071385),2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,NR3C1;ISL1
371,GO_Biological_Process_2021,regulation of delayed rectifier potassium channel activity (GO:1902259),2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,KCNE2;ANK3
370,GO_Biological_Process_2021,cell migration involved in sprouting angiogenesis (GO:0002042),2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,SLIT2;VEGFA
369,GO_Biological_Process_2021,amyloid precursor protein metabolic process (GO:0042982),2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,NSG1;APOE
368,GO_Biological_Process_2021,potassium ion import across plasma membrane (GO:1990573),3/42,0.0412745651149516,0.2551814706647424,0,0,4.152362788726425,13.235693035800011,KCNE2;KCNJ14;ATP1B1
367,GO_Biological_Process_2021,positive regulation of epithelial to mesenchymal transition (GO:0010718),3/42,0.0412745651149516,0.2551814706647424,0,0,4.152362788726425,13.235693035800011,OLFM1;TGFB2;JAG1
366,GO_Biological_Process_2021,cellular response to organonitrogen compound (GO:0071417),5/103,0.0408782628870589,0.2551814706647424,0,0,2.7610379331788115,8.827471277579015,GABRB3;IMPACT;CTNNA1;SLIT2;GABRG2
373,GO_Biological_Process_2021,regulation of multicellular organism growth (GO:0040014),2/18,0.042126941062326,0.2551814706647424,0,0,6.736950549450549,21.33637924118801,APP;IGF1
383,GO_Biological_Process_2021,positive regulation of secretion by cell (GO:1903532),4/72,0.0429784712745958,0.2596615972840164,0,0,3.1793955151121223,10.005735594530346,TGFB2;CADPS;DTNBP1;IGF1
384,GO_Biological_Process_2021,regulation of cell-cell adhesion (GO:0022407),3/43,0.0437881636621625,0.2625026865535325,0,0,4.048347107438016,12.664815627853878,JAG1;PODXL;CD47
385,GO_Biological_Process_2021,substantia nigra development (GO:0021762),3/43,0.0437881636621625,0.2625026865535325,0,0,4.048347107438016,12.664815627853878,BASP1;INA;YWHAH
386,GO_Biological_Process_2021,positive regulation of peptide hormone secretion (GO:0090277),3/43,0.0437881636621625,0.2625026865535325,0,0,4.048347107438016,12.664815627853878,NNAT;ISL1;SOX4
387,GO_Biological_Process_2021,positive regulation of developmental process (GO:0051094),7/177,0.0446785413701831,0.2671500411825386,0,0,2.2324758315582502,6.939119684787286,NEUROD4;BASP1;NRXN1;ESRRB;APOE;ISL1;VEGFA
396,GO_Biological_Process_2021,ureteric bud development (GO:0001657),2/19,0.0465256958406312,0.2705253492487831,0,0,6.340336134453781,19.450569475296906,ROBO2;SLIT2
395,GO_Biological_Process_2021,endocardial cushion morphogenesis (GO:0003203),2/19,0.0465256958406312,0.2705253492487831,0,0,6.340336134453781,19.450569475296906,TGFB2;ISL1
398,GO_Biological_Process_2021,positive regulation of cilium assembly (GO:0045724),2/19,0.0465256958406312,0.2705253492487831,0,0,6.340336134453781,19.450569475296906,CCDC88A;HAP1
397,GO_Biological_Process_2021,vesicle transport along actin filament (GO:0030050),2/19,0.0465256958406312,0.2705253492487831,0,0,6.340336134453781,19.450569475296906,MYO6;MYO5A
393,GO_Biological_Process_2021,regulation of neuroinflammatory response (GO:0150077),2/19,0.0465256958406312,0.2705253492487831,0,0,6.340336134453781,19.450569475296906,IGF1;CD200
394,GO_Biological_Process_2021,dopamine metabolic process (GO:0042417),2/19,0.0465256958406312,0.2705253492487831,0,0,6.340336134453781,19.450569475296906,TGFB2;DRD4
392,GO_Biological_Process_2021,regulation of nervous system process (GO:0031644),2/19,0.0465256958406312,0.2705253492487831,0,0,6.340336134453781,19.450569475296906,APP;DLGAP1
391,GO_Biological_Process_2021,positive regulation of receptor-mediated endocytosis (GO:0048260),3/44,0.0463764267247877,0.2705253492487831,0,0,3.949405361822213,12.12848166217928,VTN;CLU;VEGFA
390,GO_Biological_Process_2021,neurogenesis (GO:0022008),3/44,0.0463764267247877,0.2705253492487831,0,0,3.949405361822213,12.12848166217928,TGFB2;HAP1;MAPT
389,GO_Biological_Process_2021,extracellular structure organization (GO:0043062),8/216,0.0458265038952724,0.2705253492487831,0,0,2.0870219166308552,6.434064563833798,APP;VTN;SPARC;SPOCK2;BSG;COL23A1;NDNF;CD47
388,GO_Biological_Process_2021,regulation of small GTPase mediated signal transduction (GO:0051056),6/141,0.0453818485490983,0.2705253492487831,0,0,2.407283950617284,7.444870016745831,ARHGAP10;ARHGEF9;ARHGEF26;CHN1;SRGAP3;SLIT2
